corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
896,2,"[-1.3137690136256919, 1.2288142613040391]","[-1.0651957599396729, 1.1425850448734747]",4.271342711949143,1000,1002
897,2,"[0.21588818214316152, -0.42371611856911073]","[0.23544749420473945, 0.05251150909124992]",0.5853955195752267,1000,1002
898,2,"[-1.508495242940033, 1.4962514284909054]","[-1.1930706459884555, 1.4312348287407735]",4.8156698174728225,1000,1002
899,2,"[-1.403808939295886, -0.7791089286795296]","[-0.0480204737272521, 0.0035213379605821297]",1.0984946262767898,1000,1002
900,2,"[-0.8599735010818585, 1.5213118840457391]","[-1.096359863889329, 1.2099187638915472]",4.400987522140984,1000,1002
901,2,"[0.7073914642796462, 1.2152070028958613]","[1.015713183735025, 1.0317355577479552]",0.0002472920993496693,1000,1002
902,2,"[-1.0220834865459243, 0.5114843119902677]","[-0.6843736031821847, 0.4763927108202681]",2.843555271370937,1000,1002
903,2,"[0.29387154695679474, 1.3632732233247586]","[0.8999575530701728, 0.8094986281005507]",0.01002655107213967,1000,1002
904,2,"[1.6633325997312434, -1.9982058640286238]","[0.18155682063647757, 0.030391271780886856]",0.6705105542771367,1000,1002
905,2,"[0.7127855884648149, -1.83568056680559]","[0.17376940818358702, 0.027693499983066826]",0.6832831450043382,1000,1002
906,2,"[0.20012509215685004, -0.8698563418370941]","[0.1915485661942251, 0.0340373108107347]",0.6542978495496475,1000,1002
907,2,"[-0.7914430483573096, -0.6022819698591475]","[-0.009944879538784708, 0.0005075189502896004]",1.0200053565998561,1000,1002
908,2,"[0.4968138713072032, -0.6797313406207213]","[0.2563835450983909, 0.06272759242138308]",0.5538683922962071,1000,1002
909,2,"[0.9531353112177885, -0.3910558286894297]","[0.41833481094910047, 0.17213373152618536]",0.3391582443313148,1000,1002
910,2,"[-1.7680252915304095, 1.1622803148149035]","[-1.0959672503141438, 1.209058402039043]",4.3993421519992335,1000,1002
911,2,"[-0.8775339024682762, -0.2753868611614203]","[-0.18431086356984228, 0.03798014356840599]",1.4041999501909692,1000,1002
912,2,"[0.7595781456769086, -0.6862595803188756]","[0.2963787662137817, 0.08475681202078784]",0.49603367550457705,1000,1002
913,2,"[-1.8162251524230528, -0.5164193914355155]","[-0.2462948207273991, 0.06572430227806658]",1.5558143426964077,1000,1002
914,2,"[1.820461394715867, 0.5805440913348945]","[0.9500270177821457, 0.9023452757094746]",0.002501544974922188,1000,1002
915,2,"[0.7023785929408795, 0.541827701299773]","[0.7425890455411219, 0.5502446286547236]",0.06640293009976235,1000,1002
916,2,"[-1.232928198822147, -0.3345044926370606]","[-0.24628150165559876, 0.06571753515010295]",1.5557809348208487,1000,1002
917,2,"[1.0278494140961514, -1.6327766116222602]","[0.1896267327581227, 0.03331990968377108]",0.6574009414330713,1000,1002
918,2,"[-0.9099150291365385, -0.9161969317238636]","[0.058232696800662925, 0.002470647821279432]",0.887010366835878,1000,1002
919,2,"[-0.27845047257290334, 1.9675903628991902]","[-1.0428534565875083, 1.0955064892688586]",4.179591432593351,1000,1002
920,2,"[-1.7715095687830653, 0.07659927298291702]","[-0.5933461432678689, 0.3599178760573773]",2.5449271106530613,1000,1002
921,2,"[-1.313322262477986, 1.927891129998312]","[-1.3203509897990344, 1.751011168331012]",5.389933765481701,1000,1002
922,2,"[-1.5839088446363068, -0.3948502943269223]","[-0.2816462483932022, 0.0849045467299045]",1.6457306762662287,1000,1002
923,2,"[0.9743768978825469, 0.837854937200416]","[0.9316580481700657, 0.8677018117406894]",0.00467873957861427,1000,1002
924,2,"[-0.31650350328245347, -0.628637008065666]","[0.10022252786442225, 0.008434038994762433]",0.8098588755724868,1000,1002
925,2,"[-0.4193796974474422, -0.9655244261022136]","[0.12059352468618645, 0.012642824063440925]",0.7737167389943946,1000,1002
926,2,"[-1.206956283056948, -0.06946939879878666]","[-0.4014139219473957, 0.16801616470010808]",1.9686985880273191,1000,1002
927,2,"[-0.9480857351470804, -0.8705570205808635]","[0.04303039890030595, 0.0012085121600980435]",0.9158321755846975,1000,1002
928,2,"[0.6420728359917858, 1.9191289106427587]","[1.2489756239039524, 1.5607992952283725]",0.0620626813776042,1000,1002
929,2,"[0.4244979734912002, -1.7326921029018982]","[0.1707573939974629, 0.02668387294629435]",0.6882554734275177,1000,1002
930,2,"[-1.7384095176537417, 1.8490295125834382]","[-1.3405023704275463, 1.8046099494893402]",5.483824030666406,1000,1002
931,2,"[-0.8302969229011614, -1.6708936250061805]","[0.14140964867338485, 0.01783411330966018]",0.737645064639456,1000,1002
932,2,"[0.4056866289679628, 0.5064653958769298]","[0.6107516051813335, 0.3711061159000556]",0.15187966066760725,1000,1002
933,2,"[0.6082757432061467, -0.9527212938955107]","[0.2295812887217549, 0.04981157656997292]",0.5943836673998681,1000,1002
934,2,"[-1.9861066374575103, 1.9047029532855166]","[-1.3800606861515226, 1.9121896238694787]",5.670498550862722,1000,1002
935,2,"[-1.0203420848492442, 0.7210036758632348]","[-0.7887417095448709, 0.630202246478526]",3.2061397107010126,1000,1002
936,2,"[0.8463559470231945, 0.4505903803575735]","[0.7431928435305538, 0.5511449087005355]",0.06609169082801243,1000,1002
937,2,"[-0.7663313133008969, -0.9375897445823866]","[0.07883804057747336, 0.004941524743211204]",0.8487016406397605,1000,1002
938,2,"[0.400049285950272, 1.4995277152734885]","[1.0136057483832934, 1.0274506139912227]",0.00018540799809367732,1000,1002
939,2,"[1.8298213536702281, -1.6142098251622088]","[0.21160358441879684, 0.041981281208315]",0.6223499964188491,1000,1002
940,2,"[-1.4138220027997397, 1.8216397159754942]","[-1.296796234120639, 1.6893895944934072]",5.281215996753685,1000,1002
941,2,"[0.9688482952593103, 1.5687427065027504]","[1.2012313379798307, 1.4436707790911627]",0.04054503837479919,1000,1002
942,2,"[-1.2180167305816343, 0.35875172806411015]","[-0.649452783973097, 0.4297654580351251]",2.7270570046760096,1000,1002
943,2,"[0.8238677787339719, 0.7377382827907999]","[0.8575851291619463, 0.7348321427693636]",0.020320449199854623,1000,1002
944,2,"[-0.3762106742100044, -1.9849425236324005]","[0.15552049747295135, 0.02186561005174582]",0.7136843412896454,1000,1002
945,2,"[0.33966512867026166, -1.0112960955203225]","[0.1975228777177993, 0.03631645869338858]",0.644697899328964,1000,1002
946,2,"[-0.20375860779872124, 1.8742518377833157]","[-0.9370965275852119, 0.8861944586818876]",3.758814446383768,1000,1002
947,2,"[-0.41355133893658746, 1.391827380897492]","[-0.8870812935976314, 0.7949846507982116]",3.5675906058170592,1000,1002
948,2,"[-1.2757376788510673, 0.706398199910518]","[-0.8342224208997501, 0.7040148036447266]",3.370913069225494,1000,1002
949,2,"[1.9538204853819128, -1.630645858824451]","[0.2128082421731088, 0.04248503311561188]",0.6204561604263008,1000,1002
950,2,"[-2.0139215166374216, -0.2720448813768117]","[-0.4241134121422174, 0.18693183782273945]",2.033082878522418,1000,1002
951,2,"[-1.6686060214216, 1.0173822962738437]","[-1.0269961104459784, 1.0626979498028981]",4.115076387235179,1000,1002
952,2,"[1.6979913271236975, -0.27025009578492387]","[0.577443529509374, 0.33134568883510296]",0.17899301611778087,1000,1002
953,2,"[-0.9883171137313138, -0.26868400534892634]","[-0.22169521100150616, 0.05381568662233483]",1.494717202851234,1000,1002
954,2,"[0.9152422619136042, -2.0109141541668003]","[0.17180868208372788, 0.02703412134030124]",0.6865179352963762,1000,1002
955,2,"[0.3664035409293196, 0.4640427412987047]","[0.5714428494785337, 0.3244186849206891]",0.1841141740685448,1000,1002
956,2,"[0.5639710592857519, -1.056677560398327]","[0.21349907406339913, 0.042775276460206575]",0.6193713945991615,1000,1002
957,2,"[0.8767599549568073, -1.6736604719850439]","[0.18353434092139456, 0.03109641062433423]",0.6672861765195514,1000,1002
958,2,"[-1.231788701831984, 1.5461173110967579]","[-1.1744198301773934, 1.3870983091819316]",4.734242469960641,1000,1002
959,2,"[0.9778100253760158, -1.9916982107695298]","[0.1731621757103548, 0.027488437328238937]",0.6842841396481197,1000,1002
960,2,"[-1.0306508375252983, -1.169791045659998]","[0.09256377663400617, 0.007074356332763419]",0.823663612373856,1000,1002
961,2,"[-0.9387772803605603, -1.0339951809335852]","[0.07820465195089385, 0.004852510985225206]",0.849866295943369,1000,1002
962,2,"[-1.791892292637304, -0.16817964401942387]","[-0.45489858636143043, 0.21420127247177695]",2.1220130764688547,1000,1002
963,2,"[0.9532763127241326, 0.4371731444426197]","[0.7624765074245189, 0.5802801125630325]",0.05653628750983193,1000,1002
964,2,"[0.7080823545777348, -1.7156129647155645]","[0.1777092110231597, 0.02904259712074759]",0.6768062690629985,1000,1002
965,2,"[1.8493059488841204, 1.3864625514210296]","[1.248153881438483, 1.5587448704415623]",0.061653752418549874,1000,1002
966,2,"[1.2496499445582345, 1.3229416654510797]","[1.1599534072802906, 1.3460734820328455]",0.025618915445344122,1000,1002
967,2,"[1.7723822413117905, 0.1812642452017057]","[0.7807746659187778, 0.6086125348430688]",0.04815905711685176,1000,1002
968,2,"[-1.2276448548142045, 0.4783456577640086]","[-0.7137682820162587, 0.5175197306481064]",2.943489334613085,1000,1002
969,2,"[0.9948425980638782, 0.974509643178088]","[0.9889193068286197, 0.9779167585162793]",0.00012298100646134638,379,381
970,2,"[0.08785520298754079, -1.7675930856096644]","[0.16299030202771678, 0.024167400283964337]",0.701160485113691,1000,1002
971,2,"[-0.5279214041901965, 1.7234600282659116]","[-1.0776192386593515, 1.169194759300798]",4.322792626817774,1000,1002
972,2,"[0.34590273436641716, 0.1570076395754021]","[0.4376164431466575, 0.18871348864605061]",0.31705627896084726,1000,1002
973,2,"[-0.9467760050905354, -0.5388332240216929]","[-0.06966333679901773, 0.006533110282067177]",1.1444619377024932,1000,1002
974,2,"[1.6193375811713815, 0.681832642669919]","[0.9681709710507412, 0.9372252034364756]",0.001014772556359447,1000,1002
975,2,"[1.1771372615775553, -0.1870011471148847]","[0.5392333295272848, 0.28847002742396693]",0.2128361011465453,1000,1002
976,2,"[0.5334926108924227, -1.0306207385878219]","[0.21352579986733566, 0.04278652482196173]",0.6193294477570257,1000,1002
977,2,"[0.8415675608411597, -0.2965449371511304]","[0.430888988884642, 0.18284338467662964]",0.32468367528846537,1000,1002
978,2,"[-0.23533357131880206, 0.6116242414669073]","[-0.3155084164630092, 0.10556213972793906]",1.734182315913636,1000,1002
979,2,"[1.7870054255367238, -1.7858300042910886]","[0.19582153266091332, 0.03565986021316695]",0.6474245810593935,1000,1002
980,2,"[1.3301483001733434, -0.850398779751657]","[0.3222536628934326, 0.10075939532737693]",0.4602936891053682,1000,1002
981,2,"[-0.22970591434187648, -1.9582430053375635]","[0.15730293654442346, 0.022404318448811657]",0.7106858518033958,1000,1002
982,2,"[-0.8149152651906539, 0.010777569813014587]","[-0.3327411011010746, 0.11693398704869004]",1.7800643825464095,1000,1002
983,2,"[-1.8179027871848898, -0.036471892446555465]","[-0.5361742975531872, 0.295157413978284]",2.3657213236987027,1000,1002
984,2,"[1.7494451358041183, -1.61630937863043]","[0.20944031029823054, 0.04108422126001859]",0.6257580314945685,1000,1002
985,2,"[1.0831492221972656, -0.3699873653719341]","[0.44922172055690757, 0.19905458124671432]",0.30411053020151635,1000,1002
986,2,"[0.6355915346916885, -0.9820708946525005]","[0.22845390175847208, 0.049300855966297304]",0.5961187820362179,1000,1002
987,2,"[-1.3947196926305965, -1.3907451319450566]","[0.10269923991479016, 0.008899757633291514]",0.8054200388990127,1000,1002
988,2,"[-1.7592649906456796, -1.2875910967245088]","[0.07024970474253636, 0.0038051469884470735]",0.8645632730632482,1000,1002
989,2,"[0.6726426009148141, 1.5634047461110092]","[1.1343407525318547, 1.2872248833059812]",0.01807203348396314,1000,1002
990,2,"[1.2866588081813988, 0.758310133245887]","[0.9545009931260663, 0.9108850364320005]",0.002073660621016698,1000,1002
991,2,"[-1.5956710874681235, -0.8634882199717895]","[-0.0381146244097736, 0.0024561104551333725]",1.077782651732098,1000,1002
992,2,"[-0.779031038679167, -1.0241763475553434]","[0.09139585019383394, 0.006877691823696454]",0.8257792139055985,1000,1002
993,2,"[0.06146318217102609, 0.14562842574713875]","[0.23524114098318766, 0.05241532606554301]",0.58571054529996,1000,1002
994,2,"[-0.5861950456991327, -0.5988796058155581]","[0.034490166414285685, 0.0007077577320214585]",0.9322324532090552,1000,1002
995,2,"[1.345763729023309, 1.184943506717432]","[1.1237340047274615, 1.2632377948103166]",0.015331234627558022,1000,1002
996,2,"[-0.7872682734356657, 1.6948774661048702]","[-1.1453089255005466, 1.3195983427340983]",4.608537479228812,1000,1002
997,2,"[1.8547303096422647, -0.7096625478449528]","[0.41621272879878735, 0.17035492984325076]",0.34163592729939674,1000,1002
998,2,"[-0.5962754097436473, 0.023077492416343492]","[-0.24598321914018895, 0.06556607498799838]",1.5550328535176423,1000,1002
999,2,"[1.8068308481379267, 1.5414043981509082]","[1.296272427139136, 1.6813171249857477]",0.08787633758884833,1000,1002
1000,2,"[-1.6278816252576163, -0.4393748755602791]","[-0.26238505108433724, 0.07415204349226111]",1.5964315171243213,1000,1002
